oa_id,title,authors,doi,year,date,type,venue,publisher,cited_by_count,is_oa,oa_status,repo,host_venue_type,referenced_works_n,streams,url,abstract
W4402671956,Benchmarking Data Science Agents,Yuge Zhang; Qiyang Jiang; XingyuHan XingyuHan; Nan Chen; Yuqing Yang; Kan Ren,10.18653/v1/2024.acl-long.308,2024,2024-01-01,article,,,12,True,gold,,,0,agent benchmark|agentic benchmark,https://doi.org/10.18653/v1/2024.acl-long.308,"In the era of data-driven decision-making, the complexity of data analysis necessitates advanced expertise and tools of data science, presenting significant challenges even for specialists.Large Language Models (LLMs) have emerged as promising aids as data science agents, assisting humans in data analysis and processing.Yet their practical efficacy remains constrained by the varied demands of realworld applications and complicated analytical process.In this paper, we introduce DSEvala novel evaluation paradigm, as well as a series of innovative benchmarks tailored for assessing the performance of these agents throughout the entire data science lifecycle.Incorporating a novel bootstrapped annotation method, we streamline dataset preparation, improve the evaluation coverage, and expand benchmarking comprehensiveness.Our findings uncover prevalent obstacles and provide critical insights to inform future advancements in the field."
W4391591592,TravelPlanner: A Benchmark for Real-World Planning with Language Agents,Jian Xie; Kai Zhang; Jiangjie Chen; Tinghui Zhu; Renze Lou; Yuandong Tian; Yanghua Xiao; Yu Su,10.48550/arxiv.2402.01622,2024,2024-02-02,preprint,arXiv (Cornell University),Cornell University,14,True,green,,repository,0,agent benchmark|agentic benchmark,https://doi.org/10.48550/arxiv.2402.01622,"Planning has been part of the core pursuit for artificial intelligence since its conception, but earlier AI agents mostly focused on constrained settings because many of the cognitive substrates necessary for human-level planning have been lacking. Recently, language agents powered by large language models (LLMs) have shown interesting capabilities such as tool use and reasoning. Are these language agents capable of planning in more complex settings that are out of the reach of prior AI agents? To advance this investigation, we propose TravelPlanner, a new planning benchmark that focuses on travel planning, a common real-world planning scenario. It provides a rich sandbox environment, various tools for accessing nearly four million data records, and 1,225 meticulously curated planning intents and reference plans. Comprehensive evaluations show that the current language agents are not yet capable of handling such complex planning tasks-even GPT-4 only achieves a success rate of 0.6%. Language agents struggle to stay on task, use the right tools to collect information, or keep track of multiple constraints. However, we note that the mere possibility for language agents to tackle such a complex problem is in itself non-trivial progress. TravelPlanner provides a challenging yet meaningful testbed for future language agents."
W4411120574,Towards Reliable Agents: Benchmarking Customized LLM-Based Retrieval-Augmented Generation Frameworks with Deployment Validation,Kevin Wang; Karel Joshua Harjono; Ramon Lawrence,10.18653/v1/2025.naacl-industry.53,2025,2025-01-01,article,,,1,True,gold,,,0,agent benchmark|agentic benchmark,https://doi.org/10.18653/v1/2025.naacl-industry.53,"Kevin Shukang Wang, Karel Joshua Harjono, Ramon Lawrence. Proceedings of the 2025 Conference of the Nations of the Americas Chapter of the Association for Computational Linguistics: Human Language Technologies (Volume 3: Industry Track). 2025."
W4402671905,Mobile-Bench: An Evaluation Benchmark for LLM-based Mobile Agents,Shihan Deng; Weikai Xu; Hongda Sun; Wei Liu; Tao Tan; Liujianfeng Liujianfeng; Ang Li; Jian Luan; Bin Wang; Rui Yan; Shuo Shang,10.18653/v1/2024.acl-long.478,2024,2024-01-01,article,,,11,True,gold,,,0,agent benchmark|agentic benchmark|LLM agents evaluation|agent evaluation benchmark,https://doi.org/10.18653/v1/2024.acl-long.478,"Shihan Deng, Weikai Xu, Hongda Sun, Wei Liu, Tao Tan, Jianfeng Liu, Ang Li, Jian Luan, Bin Wang, Rui Yan, Shuo Shang. Proceedings of the 62nd Annual Meeting of the Association for Computational Linguistics (Volume 1: Long Papers). 2024."
W4385825419,BOLAA: Benchmarking and Orchestrating LLM-augmented Autonomous Agents,Zhiwei Liu; Weiran Yao; Jianguo Zhang; Le Xue; Shelby Heinecke; Rithesh Murthy; Yihao Feng; Zeyuan Chen; Juan Carlos Niebles; Devansh Arpit; Ran Xu; Phil Mui; Huan Wang; Caiming Xiong; Silvio Savarese,10.48550/arxiv.2308.05960,2023,2023-08-11,preprint,arXiv (Cornell University),Cornell University,9,True,green,,repository,0,agent benchmark|agentic benchmark|autonomous agents benchmark,https://doi.org/10.48550/arxiv.2308.05960,"The massive successes of large language models (LLMs) encourage the emerging exploration of LLM-augmented Autonomous Agents (LAAs). An LAA is able to generate actions with its core LLM and interact with environments, which facilitates the ability to resolve complex tasks by conditioning on past interactions such as observations and actions. Since the investigation of LAA is still very recent, limited explorations are available. Therefore, we provide a comprehensive comparison of LAA in terms of both agent architectures and LLM backbones. Additionally, we propose a new strategy to orchestrate multiple LAAs such that each labor LAA focuses on one type of action, \textit{i.e.} BOLAA, where a controller manages the communication among multiple agents. We conduct simulations on both decision-making and multi-step reasoning environments, which comprehensively justify the capacity of LAAs. Our performance results provide quantitative suggestions for designing LAA architectures and the optimal choice of LLMs, as well as the compatibility of both. We release our implementation code of LAAs to the public at \url{https://github.com/salesforce/BOLAA}."
W4415796190,Embodied Agent Interface: Benchmarking LLMs for Embodied Decision Making,Feifei Li; Cem Gökmen; Tony Szu‐Hsien Lee; Li Li; Manling Li; Percy Liang; Weiyu Liu; Jiayuan Mao; Sanjana Srivastava; Kangrui Wang; Qineng Wang; Jia-Jun Wu; Ruohan Zhang; Shiyu Zhao; Yu Zhou,10.52202/079017-3188,2024,2024-01-01,article,,,7,False,closed,,,0,agent benchmark|agentic benchmark,https://doi.org/10.52202/079017-3188,
W4415797693,OSWorld: Benchmarking Multimodal Agents for Open-Ended Tasks in Real Computer Environments,Ruisheng Cao; Jixuan Chen; Zhoujun Cheng; Toh Jing Hua; Fangyu Lei; Xiaochuan Li; Yitao Liu; Silvio Savarese; Dongchan Shin; Tianbao Xie; Caiming Xiong; Yiheng Xu; Tao Yu; Danyang Zhang; Siheng Zhao; Victor W. Zhong; Shuyan Zhou,10.52202/079017-1650,2024,2024-01-01,article,,,9,False,closed,,,0,agent benchmark|agentic benchmark|seed:OSWorld,https://doi.org/10.52202/079017-1650,
W4412889702,Benchmarking LLMs and LLM-based Agents in Practical Vulnerability Detection for Code Repositories,Alperen Yildiz; Sin G. Teo; Yiling Lou; Yebo Feng; Chong Wang; Dinil Mon Divakaran,10.18653/v1/2025.acl-long.1490,2025,2025-01-01,article,,,9,True,gold,,,0,agent benchmark|agentic benchmark,https://doi.org/10.18653/v1/2025.acl-long.1490,"Alperen Yildiz, Sin G Teo, Yiling Lou, Yebo Feng, Chong Wang, Dinil Mon Divakaran. Proceedings of the 63rd Annual Meeting of the Association for Computational Linguistics (Volume 1: Long Papers). 2025."
W4403564213,AgentHarm: A Benchmark for Measuring Harmfulness of LLM Agents,Maksym Andriushchenko; Alexandra Souly; Mateusz Dziemian; Derek Duenas; Maxwell Lin; Justin Wang; Dan Hendrycks; Andy Zou; J. Zico Kolter; Matt Fredrikson; Eric Winsor; Jerome Wynne; Yarin Gal; Xander Davies,10.48550/arxiv.2410.09024,2024,2024-10-11,preprint,arXiv (Cornell University),Cornell University,5,True,green,,repository,0,agent benchmark|agentic benchmark,https://doi.org/10.48550/arxiv.2410.09024,"Description: Validation dataset for the TELOS runtime AI governance framework against the AgentHarm benchmark (Gray Swan AI / ICLR 2025). 352 adversarial tasks evaluated with two embedding models to demonstrate architecture-level model agnosticism. Key Results — MiniLM (384-dim, local inference): - 352 tasks validated - 74.1% defense success rate (261 blocked, 91 passed) - 1 boundary violation detected - Average latency: ~60ms per governance check - Embedding model: sentence-transformers/all-MiniLM-L6-v2 Key Results — Mistral (1024-dim, API inference): - 352 tasks validated - 100% defense success rate (all harmful tasks blocked) - 239 boundary violations detected - Average latency: ~351ms per governance check - Embedding model: mistral-embed Why Two Models: The same TELOS governance architecture — identical fidelity calculations, identical thresholds, identical primacy attractor — produces different precision levels depending on embedding dimensionality. MiniLM's 384-dimensional space is insufficient for placing all harmful content far enough from boundary specifications to trigger detection. Mistral's 1024-dimensional space produces sharper geometric separation, resulting in 239 boundary violations versus 1. This validates that TELOS governance is embedding-model-agnostic: the mathematical framework is constant, the measurement precision scales with the embedding model. Files Included: MiniLM Results: - agentharm_forensic_report.json — Aggregate forensic statistics (MiniLM) - agentharm_trace_20260208_220028.jsonl — Per-task JSONL execution traces with governance event log (MiniLM) - agentharm_forensic_report.md — Human-readable forensic summary (MiniLM) - agentharm_exemplar_results.json — Exemplar embedding results (MiniLM) Mistral Results: - agentharm_forensic_report_mistral.json — Aggregate forensic statistics (Mistral) - agentharm_trace_20260208_223516.jsonl — Per-task JSONL execution traces with governance event log (Mistral) - agentharm_forensic_report_mistral.md — Human-readable forensic summary (Mistral) - agentharm_exemplar_mistral_results.json — Exemplar embedding results (Mistral) Cross-Model Comparison: - embedding_comparison_report.json — Detailed side-by-side comparison of governance decisions across both embedding models (127 KB) Benchmark Source: AgentHarm (Gray Swan AI, ICLR 2025) — 352 adversarial tasks designed to test whether AI agents can be manipulated into performing harmful actions including fraud, cyberattacks, and harassment. Published at the International Conference on Learning Representations, 2025. Validation Status: This dataset demonstrates validated runtime governance performance across two embedding architectures. The MiniLM result (74.1% DSR) represents an honest measurement of governance precision at lower embedding dimensionality. The Mistral result (100% DSR) demonstrates that the same governance framework achieves full coverage with higher-dimensional embeddings. Both results are deterministic and reproducible given the same embedding models and governance configuration. The governance engine implementation is proprietary; forensic output data is published for independent analysis. Validation Date: 2026-02-08"
W4403884175,Agent Security Bench (ASB): Formalizing and Benchmarking Attacks and Defenses in LLM-based Agents,Hanrong Zhang; Jingyuan Huang; Kai Mei; Yifei Yao; Zhenting Wang; Chenlu Zhan; Hongwei Wang; Yongfeng Zhang,10.48550/arxiv.2410.02644,2024,2024-10-03,preprint,arXiv (Cornell University),Cornell University,6,True,green,,repository,0,agent benchmark|agentic benchmark,https://doi.org/10.48550/arxiv.2410.02644,"Although LLM-based agents, powered by Large Language Models (LLMs), can use external tools and memory mechanisms to solve complex real-world tasks, they may also introduce critical security vulnerabilities. However, the existing literature does not comprehensively evaluate attacks and defenses against LLM-based agents. To address this, we introduce Agent Security Bench (ASB), a comprehensive framework designed to formalize, benchmark, and evaluate the attacks and defenses of LLM-based agents, including 10 scenarios (e.g., e-commerce, autonomous driving, finance), 10 agents targeting the scenarios, over 400 tools, 27 different types of attack/defense methods, and 7 evaluation metrics. Based on ASB, we benchmark 10 prompt injection attacks, a memory poisoning attack, a novel Plan-of-Thought backdoor attack, 4 mixed attacks, and 11 corresponding defenses across 13 LLM backbones. Our benchmark results reveal critical vulnerabilities in different stages of agent operation, including system prompt, user prompt handling, tool usage, and memory retrieval, with the highest average attack success rate of 84.30\%, but limited effectiveness shown in current defenses, unveiling important works to be done in terms of agent security for the community. We also introduce a new metric to evaluate the agents' capability to balance utility and security. Our code can be found at https://github.com/agiresearch/ASB."
W4404782852,DA-Code: Agent Data Science Code Generation Benchmark for Large Language Models,Yiming Huang; Jianwen Luo; Yan Yu; Yitong Zhang; Fangyu Lei; Yifan Wei; Shizhu He; Lifu Huang; Xiao Liu; Jun Zhao; Kang Liu,10.18653/v1/2024.emnlp-main.748,2024,2024-01-01,article,,,9,True,gold,,,0,agent benchmark|agentic benchmark|language model agents benchmark,https://doi.org/10.18653/v1/2024.emnlp-main.748,"Yiming Huang, Jianwen Luo, Yan Yu, Yitong Zhang, Fangyu Lei, Yifan Wei, Shizhu He, Lifu Huang, Xiao Liu, Jun Zhao, Kang Liu. Proceedings of the 2024 Conference on Empirical Methods in Natural Language Processing. 2024."
W4404481306,"Benchmarking Large Language Models for Multi-agent Systems: A Comparative Analysis of AutoGen, CrewAI, and TaskWeaver",Rafael Barbarroxa; Luís Gomes; Zita Vale,10.1007/978-3-031-70415-4_4,2024,2024-11-18,book-chapter,Lecture notes in computer science,Springer Science+Business Media,10,False,closed,,book series,11,agent benchmark|agentic benchmark|language model agents benchmark,https://doi.org/10.1007/978-3-031-70415-4_4,
W4402671485,AppWorld: A Controllable World of Apps and People for Benchmarking Interactive Coding Agents,Harsh Trivedi; Tushar Khot; Mareike Hartmann; Ruskin Manku; Vinty Dong; Edward Li; Shashank Gupta; Ashish Sabharwal; Niranjan Balasubramanian,10.18653/v1/2024.acl-long.850,2024,2024-01-01,article,,,7,True,gold,,,0,agent benchmark|agentic benchmark|seed:AppWorld,https://doi.org/10.18653/v1/2024.acl-long.850,"Harsh Trivedi, Tushar Khot, Mareike Hartmann, Ruskin Manku, Vinty Dong, Edward Li, Shashank Gupta, Ashish Sabharwal, Niranjan Balasubramanian. Proceedings of the 62nd Annual Meeting of the Association for Computational Linguistics (Volume 1: Long Papers). 2024."
W4404781154,BLADE: Benchmarking Language Model Agents for Data-Driven Science,Ken Gu; Ruoxi Shang; Ruien Jiang; Keying Kuang; Richard-John Lin; Donghe Lyu; Yue Mao; Youran Pan; Teng Wu; Jiaqian Yu; Yikun Zhang; Tianmai M. Zhang; Lanyi Zhu; Mike A. Merrill; Jeffrey Heer; Tim Althoff,10.18653/v1/2024.findings-emnlp.815,2024,2024-01-01,article,,,6,True,gold,,,0,agent benchmark|agentic benchmark|language model agents benchmark,https://doi.org/10.18653/v1/2024.findings-emnlp.815,"Ken Gu, Ruoxi Shang, Ruien Jiang, Keying Kuang, Richard-John Lin, Donghe Lyu, Yue Mao, Youran Pan, Teng Wu, Jiaqian Yu, Yikun Zhang, Tianmai M. Zhang, Lanyi Zhu, Mike A Merrill, Jeffrey Heer, Tim Althoff. Findings of the Association for Computational Linguistics: EMNLP 2024. 2024."
W4402856941,POGEMA: A Benchmark Platform for Cooperative Multi-Agent Pathfinding,Alexey Skrynnik; Anton Andreychuk; Anatolii Borzilov; Alexander Chernyavskiy; Konstantin Yakovlev; Aleksandr I. Panov,10.48550/arxiv.2407.14931,2024,2024-07-20,preprint,arXiv (Cornell University),Cornell University,5,True,green,,repository,0,agent benchmark|agentic benchmark,https://doi.org/10.48550/arxiv.2407.14931,"Multi-agent reinforcement learning (MARL) has recently excelled in solving challenging cooperative and competitive multi-agent problems in various environments, typically involving a small number of agents and full observability. Moreover, a range of crucial robotics-related tasks, such as multi-robot pathfinding, which have traditionally been approached with classical non-learnable methods (e.g., heuristic search), are now being suggested for solution using learning-based or hybrid methods. However, in this domain, it remains difficult, if not impossible, to conduct a fair comparison between classical, learning-based, and hybrid approaches due to the lack of a unified framework that supports both learning and evaluation. To address this, we introduce POGEMA, a comprehensive set of tools that includes a fast environment for learning, a problem instance generator, a collection of predefined problem instances, a visualization toolkit, and a benchmarking tool for automated evaluation. We also introduce and define an evaluation protocol that specifies a range of domain-related metrics, computed based on primary evaluation indicators (such as success rate and path length), enabling a fair multi-fold comparison. The results of this comparison, which involves a variety of state-of-the-art MARL, search-based, and hybrid methods, are presented."
